Link_ID,Length_L_km,Area_H_km2
429327,0.751,0.4918
472866,0.994,0.51444
401863,0.618,0.30355
423758,0.425,0.52997
451861,0.325,0.22639
439522,0.488,0.11336
406209,0.422,0.34136
416227,0.163,0.03791
425608,0.163,0.03784
400705,1.289,0.73364
434215,0.613,0.7058
450213,0.45,0.22646
379359,1.363,0.68464
471402,1.302,0.41415
393473,1.072,0.54431
388847,0.131,0.10128
390987,0.489,0.17729
431514,0.488,0.1891
470062,0.263,0.12553
457936,1.262,0.41478
363380,1.948,1.30772
414673,0.326,0.06316
387669,0.783,0.51931
382909,0.748,0.35483
460972,1.482,0.77917
363837,2.344,1.3458
379787,0.426,0.30428
393771,1.001,0.39241
431376,0.619,0.21432
411303,0.163,0.02527
397219,0.62,0.3543
403372,1,0.6702
394852,0.422,0.13922
404845,0.62,0.35401
452981,0.131,0.05031
426843,1.131,0.51718
406436,0.457,0.20226
409999,0.394,0.11375
426473,0.425,0.1766
405854,0.783,0.16434
428679,0.619,0.15136
457196,0.45,0.15085
488368,0.992,0.77664
391349,0.489,0.12662
452365,0.971,0.57859
364869,0.426,0.20313
434486,1.831,1.10104
399943,1.005,0.48072
483326,0.611,0.22558
387684,0.193,0.10128
419691,0.425,0.27752
471404,0.707,0.37649
445083,1.465,0.89394
468880,0.619,0.53983
479352,1.031,0.45137
399628,0.489,0.40454
398990,0.883,0.32895
437060,1.303,0.70559
370637,0.682,0.4568
417103,1.716,0.83335
482095,1.175,0.62674
398028,1.326,0.911
394327,0.426,0.17721
418967,0.518,0.27768
388842,0.941,1.30443
427666,0.584,0.21441
373012,0.652,0.22835
366955,0.682,0.27924
430516,0.588,0.1639
402682,1.299,0.60698
439221,0.967,0.55424
427688,1.013,0.61828
423145,0.782,0.31544
432669,0.613,0.39076
419184,1.014,0.30304
382914,0.557,0.3294
364868,0.817,0.50782
388254,0.489,0.31664
388233,0.356,0.21532
388635,0.391,0.12665
451338,1.55,0.90586
462498,0.688,0.51511
478169,2.282,1.93115
375119,0.426,0.16488
416772,0.489,0.24012
401873,1.369,0.72092
405514,0.681,0.17699
405518,1.168,0.708
395238,1.067,0.6075
460964,1.415,0.56543
471108,0.294,0.26356
441587,1.368,0.56676
480316,0.587,0.43897
456765,0.425,0.11314
405867,0.518,0.18962
436386,0.719,0.42839
441915,0.294,0.21436
408686,0.945,0.22749
407563,2.644,1.54186
421573,0.657,0.32813
441599,0.68,0.39043
398983,1.356,0.67052
415833,1.132,0.58097
419697,1.169,0.69428
434933,0.751,0.21423
476953,0.919,0.4892
389111,1.366,0.60761
438607,0.746,0.844
386961,0.326,0.12667
406606,1.203,0.70787
409127,0.903,0.74594
421743,0.294,0.07571
434059,0.782,0.4159
364001,0.489,0.26662
415129,0.657,0.26519
444145,1.307,0.83099
368940,0.876,0.48228
420379,0.457,0.26501
434590,0.843,0.50442
445079,0.394,0.13847
441591,0.882,0.55405
396926,0.163,0.07593
452855,0.45,0.21382
433163,0.613,0.13865
403980,0.457,0.24024
473038,0.42,0.11292
446773,0.619,0.28948
471722,0.263,0.10041
401201,1.133,0.56917
434383,0.163,0.08823
449680,0.878,0.49145
452025,0.294,0.07547
454359,0.258,0.07543
389602,0.356,0.18995
443337,0.517,0.20146
399642,0.578,0.78394
454940,0.191,0.06287
364200,0.426,0.17775
436391,1.195,0.59221
412291,0.62,0.31584
382912,0.326,0.41813
480315,0.845,0.77754
466000,0.975,0.67809
448928,0.684,0.33974
391461,0.259,0.13928
433723,1.76,1.07138
402243,0.585,0.27823
434501,0.682,0.36719
459611,0.096,0.01257
416226,0.394,0.56855
428875,1.619,0.31527
391464,0.096,0.1266
430897,0.901,0.73127
394181,0.851,0.3924
387152,0.426,0.17734
435426,0.651,0.52957
409285,1.132,0.59396
421577,0.425,0.1262
421953,0.619,0.44165
447388,1.034,0.56633
448955,0.613,0.39006
395236,0.385,0.20249
461425,0.803,0.42718
457053,0.87,0.33942
452367,0.456,0.30188
427174,0.553,0.26488
436540,1.255,0.51658
436537,0.517,0.17639
456119,0.85,0.64114
385154,0.096,0.02534
378645,1.556,0.87488
449651,0.588,0.25165
376979,0.88,0.53258
434473,0.259,0.2402
467638,0.478,0.36411
400718,0.62,0.31623
484524,0.42,0.17544
412460,0.982,0.49259
477399,0.394,0.17557
464801,0.516,0.21348
395403,0.65,0.53157
382928,0.326,0.20275
392861,0.615,0.44307
414163,0.488,0.15157
413519,1.371,1.33919
421949,0.614,0.20192
469625,0.545,0.20084
443843,0.907,0.52882
475022,0.814,0.50177
460060,1.039,0.57807
437183,0.782,0.55436
440813,0.557,0.23933
428873,0.75,0.57965
447800,0.425,0.22653
424532,0.882,0.3028
486163,1.021,0.58885
387909,0.788,0.45597
448954,1.839,1.38574
373014,0.426,0.22835
461164,0.612,0.49004
454126,0.096,0.03773
454194,1.004,0.6162
381596,0.457,0.16472
434448,1.354,1.56624
467334,0.449,0.28892
414984,0.385,0.27787
417410,0.457,0.16414
417876,0.422,0.17673
394332,0.652,0.30377
458056,0.619,0.13826
448768,2.68,1.66093
423753,1.027,0.63087
427855,0.835,0.46665
439222,0.457,0.16375
382916,0.557,0.21535
406191,0.422,0.1517
435180,0.651,0.32765
409126,0.518,0.25285
399694,1.142,0.69605
442409,0.425,0.13853
426493,0.939,0.56766
467347,1.847,1.09245
425463,0.614,0.2523
424310,0.131,0.01262
393989,0.457,0.11392
454683,0.583,0.23892
484982,0.587,0.23808
412157,0.681,0.35373
392155,0.941,0.51908
465255,1.407,0.91686
483560,0.162,0.03763
411289,0.518,0.16425
412456,1.4,0.85928
416775,0.489,0.34128
404512,0.685,0.2023
396180,1.891,1.03763
460823,1.106,0.35182
373394,0.522,0.13954
424530,1.072,0.66867
379360,1.734,0.84951
401861,0.294,0.05059
441892,1.624,1.57427
386165,1.001,0.87401
436089,0.834,0.75602
365781,0.193,0.10155
390821,0.941,0.43051
400318,1.133,0.82222
374233,1.328,0.69766
466168,0.478,0.26371
478372,0.42,0.27597
472376,2.214,1.31744
460057,0.096,0.01257
383517,0.88,0.51933
459894,0.781,0.377
479524,0.325,0.16299
421730,0.425,0.1262
422868,1.686,1.13573
406439,0.326,0.03792
448946,0.488,0.15106
415824,0.584,0.21468
443324,1.136,1.10797
425451,0.421,0.22707
428039,0.325,0.10091
389110,0.193,0.10126
406200,0.452,0.17698
424316,0.588,0.20187
416020,1.391,0.93444
417397,1.113,0.35352
392484,0.294,0.07596
393777,0.851,0.53163
430898,0.488,0.20172
462489,0.487,0.07538
405016,0.457,0.20229
445408,0.163,0.02519
421097,1.716,0.99736
470226,0.131,0.03766
416945,0.91,0.20203
434070,0.488,0.13863
418188,1.108,0.53023
426265,1.108,0.34058
451335,0.708,0.83028
469778,0.287,0.16318
416579,0.422,0.23992
434354,0.294,0.1512
410009,0.096,0.05055
416230,0.62,0.45495
466491,1.651,1.24351
434582,0.421,0.26477
401047,1.037,0.63234
446325,0.975,0.59159
419837,0.588,0.23983
385153,0.519,0.20269
477776,0.353,0.08778
449655,0.394,0.20132
411443,1.325,0.84649
448777,0.325,0.12583
407270,1.392,1.03649
414297,1.065,0.8841
393064,0.711,0.31648
392841,0.096,0.01266
407551,2.132,1.20076
473661,0.353,0.17565
393778,1.333,0.64559
430350,1.456,1.0969
395242,0.326,0.07594
409133,0.163,0.03792
399639,0.259,0.0885
434500,0.682,0.3042
487865,0.162,0.13785
458367,0.995,0.75413
473833,0.425,0.15055
388250,1.779,1.03859
391819,0.557,0.24056
398345,0.422,0.20244
382917,0.487,0.266
446036,0.517,0.39019
389603,1.001,0.97505
486580,1.43,1.14001
414815,2.915,1.86915
384970,0.557,0.22804
384822,0.752,0.32942
420711,1.684,1.12337
445256,1.044,0.33989
392855,1.077,0.4937
374810,1.177,0.34247
487478,0.515,0.20044
438466,0.325,0.15116
408416,0.814,0.73319
435427,0.325,0.13871
469055,0.525,0.2134
441589,0.557,0.40299
391212,1.134,0.74706
396924,0.62,0.20247
424680,0.451,0.18924
386017,0.519,0.21537
473829,0.774,0.43912
391997,0.874,0.34184
447379,1.009,0.47824
418027,0.998,0.45451
389397,0.914,0.35459
434922,0.584,0.36548
426475,0.619,0.34059
423909,0.547,0.27757
433864,0.457,0.18905
476637,0.587,0.12542
410528,0.851,0.5056
434375,1.983,2.31873
475519,0.42,0.2007
419690,0.457,0.164
384382,1.596,0.60817
428481,0.913,0.5297
487472,1.002,0.46351
414686,0.588,0.46779
466983,1.044,0.5525
383506,0.452,0.20276
479798,0.294,0.10031
434753,0.517,0.35296
403375,0.553,0.37935
398338,1.335,0.58215
470797,1.956,1.00415
406601,0.422,0.2781
420903,0.481,0.2398
462157,0.881,0.50261
398960,1.266,0.97406
483559,0.294,0.10035
452858,0.737,0.61628
432668,0.968,0.71848
411874,0.819,0.44207
413804,0.326,0.10105
450517,0.557,0.22646
474291,1.156,0.76524
490702,1.17,0.952
434355,0.776,0.28978
448136,1.484,1.56034
434401,0.488,0.39087
379083,0.688,0.46908
442976,0.75,0.21406
424677,0.913,0.4037
399699,0.682,0.39233
386016,0.813,0.44341
439526,0.805,0.52903
443165,1.005,0.40292
413216,0.807,0.44212
480357,0.75,0.64124
458372,0.612,0.2388
469064,1.166,0.43936
411871,0.263,0.0758
481765,0.719,0.37605
443982,0.944,0.46585
435757,0.651,0.17641
455772,0.75,0.44006
387142,1.011,0.51934
410013,2.011,1.27599
441593,0.75,0.2518
436928,0.776,0.55439
452986,0.488,0.13835
422718,0.547,0.23976
464472,1.651,0.97969
390974,1.297,0.63312
364000,0.423,0.16505
423305,0.71,0.41638
386012,0.615,0.30404
398963,0.131,0.0506
429191,1.398,0.54228
454165,0.325,0.17639
471406,0.425,0.18825
473166,0.611,0.28859
431509,1.723,0.52946
431233,1.045,0.36562
434566,0.909,0.26466
367376,0.294,0.13944
409470,1.325,0.65714
405671,0.548,0.26549
429330,0.457,0.13871
434209,2.342,1.4747
399704,0.426,0.37978
449661,0.425,0.13846
486032,0.773,0.50116
372134,1.135,0.62167
416768,0.982,0.39166
418032,0.62,0.26513
398178,0.711,0.39222
441137,0.588,0.22671
392683,0.868,0.35447
428166,1.227,0.68103
427674,0.259,0.10092
395749,0.457,0.24046
469628,1.106,0.51465
448950,0.619,0.54163
428502,1.3,0.70627
436382,0.788,0.6679
489064,1.384,0.57617
403983,0.711,0.27818
415123,0.326,0.06316
393988,0.681,0.27847
367362,0.294,0.13956
394674,0.62,0.27846
440463,1.58,1.46117
422392,0.951,0.41646
376319,0.586,0.1395
406198,0.62,0.13906
428672,0.131,0.02522
482979,0.943,0.61413
453806,0.546,0.37728
403985,0.807,0.34141
449681,0.425,0.11324
387668,0.557,0.29131
409281,0.457,0.32855
423157,0.422,0.18927
481288,0.516,0.16296
421755,0.557,0.17668
396166,0.426,0.15185
441926,0.557,0.26446
461165,0.45,0.32671
367354,0.519,0.21576
469488,0.325,0.17575
384984,0.652,0.1647
393780,0.615,0.34177
398802,0.452,0.37955
420551,0.684,0.25249
464931,0.619,0.20095
417406,0.294,0.07577
400715,1.037,0.48053
478583,0.389,0.23825
457195,0.163,0.02514
454123,0.163,0.01258
420546,0.488,0.16408
365939,0.677,0.44429
473041,0.719,0.2635
381094,0.682,0.27886
485798,1.25,0.67658
466006,0.096,0.03768
415479,0.71,0.42938
434444,0.748,0.45483
435765,0.776,0.34024
438132,1.285,0.69288
432675,0.48,0.18907
366305,0.294,0.13963
388249,0.422,0.20265
405001,0.394,0.18965
369130,0.58,0.30456
476635,1.072,0.41406
417108,0.488,0.54286
439023,0.588,0.44089
411700,0.751,0.18951
428493,0.259,0.06307
422371,1.516,0.8329
424664,1.653,1.16061
377848,0.457,0.13936
392183,1.067,0.60769
456287,0.612,0.26401
403194,0.933,0.51846
434421,0.422,0.27771
393772,0.457,0.1519
410682,0.812,0.25271
390628,1.549,0.96234
448142,0.882,0.33978
416782,0.425,0.1389
429325,0.619,0.22698
480334,0.162,0.07533
477780,1.043,0.67719
432942,0.163,0.03782
412035,0.681,0.36638
415469,0.547,0.25257
451693,0.425,0.12579
391644,0.978,0.36718
476805,0.618,0.22575
423439,0.614,0.37852
411697,0.425,0.21472
430186,1.207,0.64307
448135,1.034,0.57885
460825,0.45,0.15078
406912,0.748,0.46772
426840,0.584,0.15136
436380,0.131,0.0378
485299,0.618,0.21301
401864,0.883,0.37943
432515,0.457,0.30253
397821,0.553,0.16449
413971,0.422,0.18947
434497,0.945,0.51931
434061,0.819,0.34033
453632,0.425,0.2138
433733,0.488,0.16384
404671,1.266,0.54368
399612,0.851,0.37917
399742,1.21,0.55664
440810,0.354,0.16374
477295,0.42,0.13795
400702,1.045,0.30358
406194,0.548,0.27811
422159,0.518,0.17667
400316,0.522,0.17709
381745,1.327,0.92521
441283,0.709,0.36524
472870,0.325,0.16314
434065,0.517,0.22686
422999,0.851,0.4038
399602,0.904,0.53101
381102,0.522,0.29155
437640,0.192,0.13858
399680,1.011,0.53141
402890,0.452,0.21498
402567,0.851,0.30352
363382,0.589,0.15237
445386,0.45,0.41542
423738,0.486,0.20188
403059,0.711,0.30349
489564,0.487,0.26302
420146,0.939,0.41654
439050,0.982,0.57986
376495,0.783,0.57067
434364,1.27,1.51221
439223,0.819,0.46608
447117,0.517,0.1888
452360,1.416,0.95598
430888,0.96,0.79431
471097,0.678,0.31361
443837,1.334,0.67994
430518,0.488,0.13869
438133,0.782,0.23936
438135,0.163,0.1008
392486,0.326,0.12661
392488,1.037,0.68365
462734,0.552,0.27637
415477,0.457,0.25258
417865,0.71,0.32825
390116,0.482,0.73451
468709,0.449,0.23854
428038,0.747,0.31531
423155,1.331,0.39117
422387,1.072,0.53003
410962,2.39,1.45324
480156,0.544,0.57668
441275,0.901,0.57933
417409,0.814,0.34102
486424,0.294,0.12528
444404,0.944,0.2518
427864,0.096,0.05045
388859,0.788,0.59516
441613,0.259,0.08816
453485,0.456,0.27671
411136,1.132,0.61912
387666,1.327,0.81067
455124,0.719,0.57841
416578,1.442,1.13646
364741,0.423,0.13964
434924,0.325,0.11344
374538,0.586,0.25368
391818,0.422,0.12661
425460,0.421,0.20183
392694,1.476,0.68367
440807,0.751,0.34008
457050,0.715,0.52802
442101,0.163,0.0126
408975,0.518,0.18957
471858,0.394,0.15059
412045,0.385,0.2274
410833,1.138,0.24007
452494,1.158,0.51568
441607,0.259,0.08818
383822,1.098,0.81099
467800,0.707,0.35155
428037,0.843,0.34052
479218,1.64,0.76485
441934,0.517,0.2015
395951,0.618,0.36701
463135,0.556,0.38945
462911,0.456,0.18843
372832,0.193,0.06341
471090,0.353,0.32622
393991,0.457,0.13924
394841,0.131,0.03797
435408,0.421,0.07561
369930,0.26,0.1269
388473,0.096,0.038
432356,0.294,0.13878
466166,1.061,0.67813
454135,0.258,0.15102
423149,0.751,0.22713
402691,0.518,0.32877
415818,2.143,1.58075
413515,0.751,0.26527
477294,0.905,0.28844
448779,0.938,0.67946
392690,0.911,0.44309
453813,0.65,0.22637
437352,0.45,0.16378
415837,0.422,0.20205
430894,0.163,0.02522
382218,0.646,0.31684
419699,0.68,0.22721
423445,1.964,1.27424
421223,0.584,0.20193
448773,0.871,0.4908
389937,0.163,0.05065
450900,0.719,0.30192
467341,0.263,0.06284
474732,1.524,0.85309
456131,0.75,0.52805
483639,1.191,0.71438
438473,0.619,0.46622
479794,1.611,1.51698
412441,0.481,0.37898
464314,0.516,0.15072
423741,0.68,0.46682
488371,1.754,0.93951
386805,0.589,0.21535
470037,0.191,0.08786
464323,0.774,0.67823
374021,0.29,0.12683
392180,0.326,0.11388
467345,1.106,0.79213
475014,0.449,0.26342
402240,0.289,0.16441
388475,1.397,0.83593
414687,1.339,0.96095
416589,0.385,0.25253
396164,0.457,0.13921
481291,0.611,0.35099
401211,1.762,0.67042
409124,1.367,1.46615
460215,1.5,0.55294
462343,1.013,0.76636
468373,1.348,0.79089
447671,0.425,0.22652
451346,0.394,0.08806
458368,0.354,0.26395
413813,0.651,0.25263
385365,0.356,0.1267
396172,0.163,0.05061
442263,0.871,0.44076
411447,1.228,0.84643
454158,0.588,0.25186
418954,0.518,0.32829
464035,1.001,0.84168
458185,0.75,0.33936
399599,0.259,0.15171
369262,0.394,0.26651
426474,0.584,0.16398
405014,0.91,0.30343
423600,0.557,0.21449
399452,0.72,0.39216
374016,1.165,1.04015
435595,0.715,0.30242
431241,0.421,0.12607
480387,0.982,0.42816
431507,0.872,0.31517
420548,0.488,0.41652
426487,0.751,0.4415
414420,0.163,0.01263
447387,0.354,0.10067
470041,0.162,0.0251
466486,0.263,0.05023
441459,0.746,0.50378
471710,1.099,0.57729
460055,0.45,0.42729
432926,1.485,0.79409
363219,0.29,0.27936
442717,0.425,0.12592
400707,0.163,0.06325
379085,0.163,0.10141
482578,0.812,0.47629
454938,1.498,0.81734
417852,1.237,0.73228
381602,0.489,0.21547
428658,0.872,0.41616
419341,0.68,0.31558
491106,0.618,0.22542
454179,0.163,0.27738
449673,0.557,0.25193
398022,0.452,0.18979
469632,0.258,0.15063
413696,1.199,0.47998
409477,0.716,0.18955
457487,0.588,0.33941
454127,0.479,0.26413
428503,0.931,0.50446
466646,0.679,0.4646
415803,0.62,0.26533
411143,0.557,0.22742
429928,0.384,0.23958
434737,0.547,0.31506
437188,0.45,0.34018
434363,0.354,0.18896
399684,0.163,0.07593
420385,0.557,0.53014
430892,0.39,0.10086
438119,0.45,0.26455
432171,0.488,0.16387
399606,1.336,0.56895
432513,0.805,0.479
438130,1.07,0.54169
491933,0.611,0.40066
423731,0.588,0.26496
429177,0.68,0.31526
398976,0.844,0.29098
480621,0.781,0.22566
417677,0.584,0.42917
456291,0.588,0.21373
412039,0.644,0.25267
441451,0.096,0.05038
431998,1.207,0.54208
381744,0.519,0.3549
469878,0.841,0.41423
421068,1.035,0.46698
471105,0.294,0.03763
487676,0.618,0.16285
388248,1.001,0.82326
467160,1.128,0.66549
432357,0.294,0.08832
428845,0.518,0.37839
427867,0.48,0.3027
429923,1.139,0.52957
440984,1.47,0.8817
414688,0.851,0.45526
401490,0.259,0.20233
446174,0.882,0.35242
381600,0.386,0.26617
392181,1.65,0.88564
418957,0.425,0.22729
436081,1.226,0.80639
363220,0.883,0.4952
437186,1.285,0.88191
401860,0.457,0.22766
419679,0.62,0.15147
487694,0.873,0.5512
466644,0.803,0.97948
468365,0.294,0.25105
425290,1.3,0.82004
444520,0.811,0.42803
434481,0.621,0.55658
399689,0.131,0.01262
415111,0.836,0.36625
410529,1.014,0.69496
457046,0.65,0.07544
446627,0.679,0.46569
398982,0.72,0.45545
480393,0.488,0.56686
385717,0.554,0.1647
419704,0.557,0.27773
392156,0.326,0.02532
427849,0.613,0.29006
387917,0.519,0.18999
428043,0.614,0.20185
458049,1.674,1.14387
446969,0.263,0.05034
398641,0.844,0.45547
466167,0.545,0.30138
435589,1.093,0.60486
409139,1.339,0.5434
422724,1.42,0.80761
469247,0.841,0.53978
468364,0.647,0.37657
448487,1.134,0.67954
458810,0.708,0.59071
390979,1.134,0.65841
460531,0.287,0.08796
466345,0.619,0.18836
443842,0.425,0.2644
415825,0.394,0.27783
399730,1.495,0.98821
442276,0.719,0.21408
468702,1.337,0.95403
438620,0.872,0.49129
395598,1.177,0.45577
434432,0.518,0.35376
487471,0.42,0.17538
433872,0.384,0.21424
394672,0.977,0.40502
476630,1.194,0.68983
382705,1.177,1.08985
427664,0.813,0.39087
389391,0.815,0.26595
371162,0.457,0.57098
462132,1.549,1.11815
452194,0.67,0.36477
395397,0.163,0.07593
483636,1.434,1.01895
428840,0.48,0.36578
381738,0.682,0.27883
402048,0.585,0.20235
480325,0.42,0.10039
434376,1.808,0.9578
412659,0.355,0.15159
371001,0.163,0.01269
428860,0.782,0.31546
443840,0.421,0.16368
477778,0.745,0.25081
483564,0.42,0.36368
391347,0.588,0.30388
476334,0.583,0.2383
457782,0.354,0.30169
480327,0.263,0.21333
414675,0.975,1.0991
414274,0.557,0.31576
417693,0.259,0.101
464037,0.708,0.51508
440973,0.425,0.27709
406599,1.555,0.85961
475662,0.907,0.26342
450214,1.338,0.52844
428659,0.715,0.42879
415134,0.651,0.18935
398176,0.457,0.13918
428857,0.872,0.73153
476796,0.745,0.25084
453138,0.557,0.15093
412299,1.176,0.60642
413213,0.096,0.02527
417676,0.422,0.25247
432353,0.325,0.08829
481289,0.353,0.2131
465256,0.679,0.54004
483329,0.294,0.15041
405314,2.335,1.08722
398985,0.259,0.07591
403530,0.489,0.10117
433861,0.976,0.22687
457348,0.708,0.20113
423165,0.422,0.25239
367364,0.294,0.13955
388102,0.62,0.32917
419680,0.488,0.1641
434381,0.259,0.18909
426479,0.425,0.1766
480420,0.421,0.26483
424802,0.163,0.03785
377334,0.423,0.12681
411282,0.259,0.12638
431883,1.523,1.19775
432935,0.355,0.11348
436703,0.878,0.45359
438462,0.457,0.13857
399679,0.294,0.06322
424518,0.451,0.18924
417542,0.62,0.21464
480436,0.095,0.05015
478356,0.263,0.11288
438604,0.425,0.11337
379356,0.72,0.26625
407273,0.425,0.16432
417846,0.782,0.46714
441906,0.096,0.0126
421069,0.882,0.42913
432331,1.189,0.94551
386172,0.457,0.2407
388837,0.356,0.20264
398508,0.518,0.26569
396156,0.874,0.39231
397211,0.681,0.25307
442082,0.688,0.3652
379786,0.519,0.24088
476802,1.569,0.84034
422155,1.486,0.89598
468700,1.075,0.46448
414821,0.289,0.13893
429648,0.553,0.21436
387699,0.457,0.18998
417253,0.751,0.16415
